Date,Adj Close,stock_demand,year,month,week,day,dayofweek,week_of_month,is_weekend
2020-09-18,104.671471,-3.4289619999999985,2020,9,38,18,4,3,0
2020-09-21,107.845718,3.1742470000000083,2020,9,39,21,0,3,0
2020-09-22,109.540581,1.694862999999998,2020,9,39,22,1,4,0
2020-09-23,104.945786,-4.594795000000005,2020,9,39,23,2,4,0
2020-09-24,106.023468,1.0776819999999958,2020,9,39,24,3,4,0
2020-09-25,110.001053,3.977585000000005,2020,9,39,25,4,4,0
2020-09-28,112.626671,2.625618000000003,2020,9,40,28,0,4,0
2020-09-29,111.774307,-0.8523640000000086,2020,9,40,29,1,5,0
2020-09-30,113.459412,1.6851050000000072,2020,9,40,30,2,5,0
2020-10-01,114.419518,0.9601059999999961,2020,10,40,1,3,1,0
2020-10-02,110.726021,-3.6934969999999936,2020,10,40,2,4,1,0
2020-10-05,114.135399,3.409378000000004,2020,10,41,5,0,1,0
2020-10-06,110.863197,-3.272202000000007,2020,10,41,6,1,1,0
2020-10-07,112.744225,1.8810280000000006,2020,10,41,7,2,1,0
2020-10-08,112.636452,-0.10777299999999457,2020,10,41,8,3,2,0
2020-10-09,114.595856,1.9594039999999922,2020,10,41,9,4,2,0
2020-10-12,121.875061,7.279205000000005,2020,10,42,12,0,2,0
2020-10-13,118.642036,-3.233024999999998,2020,10,42,13,1,2,0
2020-10-14,118.730202,0.08816600000000108,2020,10,42,14,2,2,0
2020-10-15,118.259949,-0.4702529999999996,2020,10,42,15,3,3,0
2020-10-16,116.604256,-1.6556929999999994,2020,10,42,16,4,3,0
2020-10-19,113.625961,-2.978295000000003,2020,10,43,19,0,3,0
2020-10-20,115.124916,1.4989549999999952,2020,10,43,20,1,3,0
2020-10-21,114.497902,-0.6270140000000026,2020,10,43,21,2,3,0
2020-10-22,113.400612,-1.097290000000001,2020,10,43,22,3,4,0
2020-10-23,112.705048,-0.6955639999999903,2020,10,43,23,4,4,0
2020-10-26,112.714844,0.009795999999994365,2020,10,44,26,0,4,0
2020-10-27,114.233383,1.518539000000004,2020,10,44,27,1,4,0
2020-10-28,108.942978,-5.290405000000007,2020,10,44,28,2,4,0
2020-10-29,112.979355,4.036377000000002,2020,10,44,29,3,5,0
2020-10-30,106.650475,-6.328879999999998,2020,10,44,30,4,5,0
2020-11-02,106.562286,-0.08818899999999985,2020,11,45,2,0,1,0
2020-11-03,108.198402,1.6361160000000012,2020,11,45,3,1,1,0
2020-11-04,112.616867,4.418464999999998,2020,11,45,4,2,1,0
2020-11-05,116.614059,3.9971919999999983,2020,11,45,5,3,1,0
2020-11-06,116.481583,-0.13247599999999693,2020,11,45,6,4,1,0
2020-11-09,114.155647,-2.3259359999999987,2020,11,46,9,0,2,0
2020-11-10,113.81218,-0.34346700000000396,2020,11,46,10,1,2,0
2020-11-11,117.266663,3.454482999999996,2020,11,46,11,2,2,0
2020-11-12,116.991882,-0.27478099999999017,2020,11,46,12,3,2,0
2020-11-13,117.04097,0.04908799999999758,2020,11,46,13,4,2,0
2020-11-16,118.061607,1.0206369999999936,2020,11,47,16,0,3,0
2020-11-17,117.168541,-0.8930659999999904,2020,11,47,17,1,3,0
2020-11-18,115.833847,-1.334693999999999,2020,11,47,18,2,3,0
2020-11-19,116.432495,0.5986479999999972,2020,11,47,19,3,3,0
2020-11-20,115.156677,-1.275818000000001,2020,11,47,20,4,3,0
2020-11-23,111.731621,-3.425055999999998,2020,11,48,23,0,4,0
2020-11-24,113.027077,1.2954560000000015,2020,11,48,24,1,4,0
2020-11-25,113.871056,0.8439789999999903,2020,11,48,25,2,4,0
2020-11-27,114.420639,0.5495829999999984,2020,11,48,27,4,4,0
2020-11-30,116.834869,2.4142300000000034,2020,11,49,30,0,5,0
2020-12-01,120.436592,3.601723000000007,2020,12,49,1,1,1,0
2020-12-02,120.789886,0.3532939999999911,2020,12,49,2,2,1,0
2020-12-03,120.652473,-0.13741299999999512,2020,12,49,3,3,1,0
2020-12-04,119.975311,-0.6771619999999956,2020,12,49,4,4,1,0
2020-12-07,121.447433,1.4721219999999988,2020,12,50,7,0,1,0
2020-12-08,122.065689,0.6182560000000024,2020,12,50,8,1,2,0
2020-12-09,119.514069,-2.5516199999999998,2020,12,50,9,2,2,0
2020-12-10,120.946899,1.4328299999999956,2020,12,50,10,3,2,0
2020-12-11,120.132347,-0.8145520000000062,2020,12,50,11,4,2,0
2020-12-14,119.514069,-0.6182779999999894,2020,12,51,14,0,2,0
2020-12-15,125.500565,5.986495999999988,2020,12,51,15,1,3,0
2020-12-16,125.43187,-0.06869499999999107,2020,12,51,16,2,3,0
2020-12-17,126.305313,0.8734429999999946,2020,12,51,17,3,3,0
2020-12-18,124.303268,-2.0020449999999954,2020,12,51,18,4,3,0
2020-12-21,125.844055,1.5407869999999946,2020,12,52,21,0,3,0
2020-12-22,129.426132,3.582076999999998,2020,12,52,22,1,4,0
2020-12-23,128.52327,-0.9028619999999989,2020,12,52,23,2,4,0
2020-12-24,129.514496,0.9912260000000117,2020,12,52,24,3,4,0
2020-12-28,134.146637,4.63214099999999,2020,12,53,28,0,4,0
2020-12-29,132.360519,-1.7861179999999877,2020,12,53,29,1,5,0
2020-12-30,131.231903,-1.1286160000000223,2020,12,53,30,2,5,0
2020-12-31,130.221069,-1.0108339999999885,2020,12,53,31,3,5,0
2021-01-04,127.00209,-3.2189790000000045,2021,1,1,4,0,1,0
2021-01-05,128.572327,1.5702370000000059,2021,1,1,5,1,1,0
2021-01-06,124.244385,-4.327942000000007,2021,1,1,6,2,1,0
2021-01-07,128.484009,4.239623999999992,2021,1,1,7,3,1,0
2021-01-08,129.593002,1.1089930000000265,2021,1,1,8,4,2,0
2021-01-11,126.580093,-3.0129090000000076,2021,1,2,11,0,2,0
2021-01-12,126.403442,-0.17665100000000677,2021,1,2,12,1,2,0
2021-01-13,128.454575,2.051133000000007,2021,1,2,13,2,2,0
2021-01-14,126.511421,-1.943154000000007,2021,1,2,14,3,2,0
2021-01-15,124.774338,-1.7370829999999984,2021,1,2,15,4,3,0
2021-01-19,125.451508,0.6771700000000038,2021,1,3,19,1,3,0
2021-01-20,129.573334,4.1218259999999844,2021,1,3,20,2,3,0
2021-01-21,134.323257,4.749923000000024,2021,1,3,21,3,3,0
2021-01-22,136.482346,2.1590889999999945,2021,1,3,22,4,4,0
2021-01-25,140.260757,3.7784110000000055,2021,1,4,25,0,4,0
2021-01-26,140.496246,0.23548900000000117,2021,1,4,26,1,4,0
2021-01-27,139.416702,-1.079544000000027,2021,1,4,27,2,4,0
2021-01-28,134.539185,-4.877516999999983,2021,1,4,28,3,4,0
2021-01-29,129.504669,-5.034515999999996,2021,1,4,29,4,5,0
2021-02-01,131.644089,2.139420000000001,2021,2,5,1,0,1,0
2021-02-02,132.478302,0.8342130000000054,2021,2,5,2,1,1,0
2021-02-03,131.447784,-1.0305180000000007,2021,2,5,3,2,1,0
2021-02-04,134.833618,3.3858339999999885,2021,2,5,4,3,1,0
2021-02-05,134.415878,-0.4177400000000091,2021,2,5,5,4,1,0
2021-02-08,134.563324,0.1474460000000022,2021,2,6,8,0,2,0
2021-02-09,133.678772,-0.8845519999999851,2021,2,6,9,1,2,0
2021-02-10,133.069382,-0.609390000000019,2021,2,6,10,2,2,0
2021-02-11,132.813858,-0.2555239999999799,2021,2,6,11,3,2,0
2021-02-12,133.049744,0.2358859999999936,2021,2,6,12,4,2,0
2021-02-16,130.907089,-2.1426549999999907,2021,2,7,16,1,3,0
2021-02-17,128.597366,-2.3097230000000195,2021,2,7,17,2,3,0
2021-02-18,127.48674,-1.1106259999999963,2021,2,7,18,3,3,0
2021-02-19,127.64402,0.1572800000000001,2021,2,7,19,4,3,0
2021-02-22,123.840324,-3.803696000000002,2021,2,8,22,0,4,0
2021-02-23,123.702736,-0.13758799999999383,2021,2,8,23,1,4,0
2021-02-24,123.201469,-0.5012669999999986,2021,2,8,24,2,4,0
2021-02-25,118.916214,-4.2852550000000065,2021,2,8,25,3,4,0
2021-02-26,119.181595,0.265381000000005,2021,2,8,26,4,4,0
2021-03-01,125.599648,6.4180530000000005,2021,3,9,1,0,1,0
2021-03-02,122.975418,-2.624229999999997,2021,3,9,2,1,1,0
2021-03-03,119.967857,-3.0075610000000097,2021,3,9,3,2,1,0
2021-03-04,118.070946,-1.8969109999999887,2021,3,9,4,3,1,0
2021-03-05,119.338829,1.2678829999999977,2021,3,9,5,4,1,0
2021-03-08,114.365562,-4.973267000000007,2021,3,10,8,0,2,0
2021-03-09,119.014503,4.648941000000008,2021,3,10,9,1,2,0
2021-03-10,117.923515,-1.09098800000001,2021,3,10,10,2,2,0
2021-03-11,119.869568,1.9460530000000063,2021,3,10,11,3,2,0
2021-03-12,118.955521,-0.9140469999999965,2021,3,10,12,4,2,0
2021-03-15,121.864784,2.9092629999999957,2021,3,11,15,0,3,0
2021-03-16,123.417702,1.5529180000000053,2021,3,11,16,1,3,0
2021-03-17,122.621574,-0.7961280000000102,2021,3,11,17,2,3,0
2021-03-18,118.464073,-4.157500999999996,2021,3,11,18,3,3,0
2021-03-19,117.93335,-0.5307229999999947,2021,3,11,19,4,3,0
2021-03-22,121.275055,3.3417049999999904,2021,3,12,22,0,4,0
2021-03-23,120.439636,-0.8354190000000017,2021,3,12,23,1,4,0
2021-03-24,118.031631,-2.4080049999999886,2021,3,12,24,2,4,0
2021-03-25,118.523056,0.49142499999999245,2021,3,12,25,3,4,0
2021-03-26,119.132439,0.6093830000000082,2021,3,12,26,4,4,0
2021-03-29,119.309334,0.1768950000000018,2021,3,13,29,0,5,0
2021-03-30,117.844894,-1.4644400000000104,2021,3,13,30,1,5,0
2021-03-31,120.056313,2.2114190000000065,2021,3,13,31,2,5,0
2021-04-01,120.891739,0.8354259999999982,2021,4,13,1,3,1,0
2021-04-05,123.74205,2.850311000000005,2021,4,14,5,0,1,0
2021-04-06,124.04673,0.3046799999999905,2021,4,14,6,1,1,0
2021-04-07,125.707756,1.6610260000000068,2021,4,14,7,2,1,0
2021-04-08,128.125595,2.4178390000000007,2021,4,14,8,3,2,0
2021-04-09,130.720367,2.594772000000006,2021,4,14,9,4,2,0
2021-04-12,128.990555,-1.7298120000000097,2021,4,15,12,0,2,0
2021-04-13,132.125793,3.135237999999987,2021,4,15,13,1,2,0
2021-04-14,129.766968,-2.358824999999996,2021,4,15,14,2,2,0
2021-04-15,132.194626,2.427658000000008,2021,4,15,15,3,3,0
2021-04-16,131.860474,-0.3341519999999889,2021,4,15,16,4,3,0
2021-04-19,132.528793,0.6683189999999968,2021,4,16,19,0,3,0
2021-04-20,130.828445,-1.7003480000000195,2021,4,16,20,1,3,0
2021-04-21,131.211792,0.38334700000001476,2021,4,16,21,2,3,0
2021-04-22,129.678497,-1.5332950000000096,2021,4,16,22,3,4,0
2021-04-23,132.017746,2.3392489999999952,2021,4,16,23,4,4,0
2021-04-26,132.410858,0.3931120000000021,2021,4,17,26,0,4,0
2021-04-27,132.086517,-0.324341000000004,2021,4,17,27,1,4,0
2021-04-28,131.290405,-0.7961119999999937,2021,4,17,28,2,4,0
2021-04-29,131.192123,-0.09828199999998333,2021,4,17,29,3,5,0
2021-04-30,129.206757,-1.985365999999999,2021,4,17,30,4,5,0
2021-05-03,130.268234,1.0614769999999965,2021,5,18,3,0,1,0
2021-05-04,125.658623,-4.609611000000001,2021,5,18,4,1,1,0
2021-05-05,125.904335,0.2457119999999975,2021,5,18,5,2,1,0
2021-05-06,127.516228,1.611892999999995,2021,5,18,6,3,1,0
2021-05-07,128.195572,0.6793440000000004,2021,5,18,7,4,1,0
2021-05-10,124.887527,-3.308044999999993,2021,5,19,10,0,2,0
2021-05-11,123.962082,-0.9254450000000105,2021,5,19,11,1,2,0
2021-05-12,120.870644,-3.0914379999999966,2021,5,19,12,2,2,0
2021-05-13,123.036621,2.165976999999998,2021,5,19,13,3,2,0
2021-05-14,125.478233,2.4416120000000063,2021,5,19,14,4,2,0
2021-05-17,124.316513,-1.1617200000000025,2021,5,20,17,0,3,0
2021-05-18,122.91848,-1.398032999999998,2021,5,20,18,1,3,0
2021-05-19,122.760948,-0.15753200000000334,2021,5,20,19,2,3,0
2021-05-20,125.340408,2.5794599999999974,2021,5,20,20,3,3,0
2021-05-21,123.489494,-1.850914000000003,2021,5,20,21,4,3,0
2021-05-24,125.133652,1.6441580000000044,2021,5,21,24,0,4,0
2021-05-25,124.93676,-0.19689199999999119,2021,5,21,25,1,4,0
2021-05-26,124.887527,-0.04923300000000097,2021,5,21,26,2,4,0
2021-05-27,123.341812,-1.5457150000000013,2021,5,21,27,3,4,0
2021-05-28,122.682182,-0.659630000000007,2021,5,21,28,4,4,0
2021-06-01,122.357292,-0.32488999999999635,2021,6,22,1,1,1,0
2021-06-02,123.125229,0.7679370000000034,2021,6,22,2,2,1,0
2021-06-03,121.628731,-1.4964980000000025,2021,6,22,3,3,1,0
2021-06-04,123.942383,2.3136520000000047,2021,6,22,4,4,1,0
2021-06-07,123.952232,0.00984899999998845,2021,6,23,7,0,1,0
2021-06-08,124.779236,0.8270040000000023,2021,6,23,8,1,2,0
2021-06-09,125.163193,0.38395700000000943,2021,6,23,9,2,2,0
2021-06-10,124.158974,-1.0042190000000062,2021,6,23,10,3,2,0
2021-06-11,125.379791,1.2208169999999967,2021,6,23,11,4,2,0
2021-06-14,128.461334,3.0815429999999964,2021,6,24,14,0,2,0
2021-06-15,127.634392,-0.8269419999999883,2021,6,24,15,1,3,0
2021-06-16,128.136459,0.5020669999999967,2021,6,24,16,2,3,0
2021-06-17,129.751068,1.6146090000000015,2021,6,24,17,3,3,0
2021-06-18,128.441696,-1.3093719999999962,2021,6,24,18,4,3,0
2021-06-21,130.25325,1.811554000000001,2021,6,25,21,0,3,0
2021-06-22,131.907227,1.6539769999999976,2021,6,25,22,1,4,0
2021-06-23,131.631561,-0.2756660000000011,2021,6,25,23,2,4,0
2021-06-24,131.346054,-0.2855069999999955,2021,6,25,24,3,4,0
2021-06-25,131.050674,-0.29538000000002285,2021,6,25,25,4,4,0
2021-06-28,132.69487,1.6441960000000222,2021,6,26,28,0,4,0
2021-06-29,134.220856,1.525985999999989,2021,6,26,29,1,5,0
2021-06-30,134.84111,0.6202539999999885,2021,6,26,30,2,5,0
2021-07-01,135.146317,0.3052070000000242,2021,7,26,1,3,1,0
2021-07-02,137.794693,2.6483759999999847,2021,7,26,2,4,1,0
2021-07-06,139.82283,2.028137000000015,2021,7,27,6,1,1,0
2021-07-07,142.333374,2.5105439999999817,2021,7,27,7,2,1,0
2021-07-08,141.023956,-1.3094179999999938,2021,7,27,8,3,2,0
2021-07-09,142.865036,1.8410800000000052,2021,7,27,9,4,2,0
2021-07-12,142.264496,-0.6005399999999952,2021,7,28,12,0,2,0
2021-07-13,143.386826,1.1223300000000052,2021,7,28,13,1,2,0
2021-07-14,146.842499,3.4556729999999902,2021,7,28,14,2,2,0
2021-07-15,146.182907,-0.6595920000000035,2021,7,28,15,3,3,0
2021-07-16,144.125244,-2.057662999999991,2021,7,28,16,4,3,0
2021-07-19,140.246185,-3.8790590000000122,2021,7,29,19,0,3,0
2021-07-20,143.888977,3.6427920000000142,2021,7,29,20,1,3,0
2021-07-21,143.150558,-0.7384190000000217,2021,7,29,21,2,3,0
2021-07-22,144.5289,1.3783420000000035,2021,7,29,22,3,4,0
2021-07-23,146.261658,1.7327580000000182,2021,7,29,23,4,4,0
2021-07-26,146.685013,0.4233549999999866,2021,7,30,26,0,4,0
2021-07-27,144.499344,-2.18566899999999,2021,7,30,27,1,4,0
2021-07-28,142.73703,-1.7623140000000035,2021,7,30,28,2,4,0
2021-07-29,143.386826,0.6497960000000091,2021,7,30,29,3,5,0
2021-07-30,143.603424,0.2165979999999763,2021,7,30,30,4,5,0
2021-08-02,143.268692,-0.33473200000000247,2021,8,31,2,0,1,0
2021-08-03,145.080215,1.8115230000000224,2021,8,31,3,1,1,0
2021-08-04,144.676559,-0.4036560000000122,2021,8,31,4,2,1,0
2021-08-05,144.784882,0.10832300000001283,2021,8,31,5,3,1,0
2021-08-06,144.094666,-0.6902160000000208,2021,8,31,6,4,1,0
2021-08-09,144.045364,-0.04930199999998308,2021,8,32,9,0,2,0
2021-08-10,143.56221,-0.4831540000000132,2021,8,32,10,1,2,0
2021-08-11,143.818573,0.25636299999999324,2021,8,32,11,2,2,0
2021-08-12,146.806183,2.987610000000018,2021,8,32,12,3,2,0
2021-08-13,147.013229,0.20704599999999118,2021,8,32,13,4,2,0
2021-08-16,149.004959,1.9917300000000182,2021,8,33,16,0,3,0
2021-08-17,148.087982,-0.9169770000000028,2021,8,33,17,1,3,0
2021-08-18,144.3116,-3.7763820000000123,2021,8,33,18,2,3,0
2021-08-19,144.646835,0.3352350000000115,2021,8,33,19,3,3,0
2021-08-20,146.115982,1.4691469999999924,2021,8,33,20,4,3,0
2021-08-23,147.6147,1.4987179999999967,2021,8,34,23,0,4,0
2021-08-24,147.525955,-0.08874499999998875,2021,8,34,24,1,4,0
2021-08-25,146.283615,-1.2423400000000129,2021,8,34,25,2,4,0
2021-08-26,145.475067,-0.8085480000000018,2021,8,34,26,3,4,0
2021-08-27,146.520248,1.0451810000000137,2021,8,34,27,4,4,0
2021-08-30,150.976974,4.456726000000003,2021,8,35,30,0,5,0
2021-08-31,149.705048,-1.2719260000000077,2021,8,35,31,1,5,0
2021-09-01,150.375504,0.6704560000000015,2021,9,35,1,2,1,0
2021-09-02,151.499573,1.1240689999999915,2021,9,35,2,3,1,0
2021-09-03,152.140472,0.6408989999999903,2021,9,35,3,4,1,0
2021-09-07,154.497025,2.3565530000000194,2021,9,36,7,1,1,0
2021-09-08,152.939117,-1.5579079999999976,2021,9,36,8,2,2,0
2021-09-09,151.913696,-1.0254210000000228,2021,9,36,9,3,2,0
2021-09-10,146.885086,-5.028609999999986,2021,9,36,10,4,2,0
2021-09-13,147.456955,0.5718689999999924,2021,9,37,13,0,2,0
2021-09-14,146.046967,-1.4099879999999985,2021,9,37,14,1,2,0
2021-09-15,146.944229,0.897262000000012,2021,9,37,15,2,3,0
2021-09-16,146.707581,-0.2366480000000024,2021,9,37,16,3,3,0
2021-09-17,144.015793,-2.6917880000000025,2021,9,37,17,4,3,0
2021-09-20,140.939484,-3.076309000000009,2021,9,38,20,0,3,0
2021-09-21,141.422592,0.48310800000001564,2021,9,38,21,1,3,0
2021-09-22,143.808731,2.386138999999986,2021,9,38,22,2,4,0
2021-09-23,144.775024,0.9662930000000074,2021,9,38,23,3,4,0
2021-09-24,144.863754,0.0887299999999982,2021,9,38,24,4,4,0
2021-09-27,143.335434,-1.528320000000008,2021,9,39,27,0,4,0
2021-09-28,139.923874,-3.41155999999998,2021,9,39,28,1,4,0
2021-09-29,140.830978,0.9071039999999755,2021,9,39,29,2,5,0
2021-09-30,139.519608,-1.3113699999999824,2021,9,39,30,3,5,0
2021-10-01,140.653519,1.1339109999999835,2021,10,39,1,4,1,0
2021-10-04,137.192642,-3.460876999999982,2021,10,40,4,0,1,0
2021-10-05,139.135071,1.9424290000000042,2021,10,40,5,1,1,0
2021-10-06,140.012589,0.8775179999999807,2021,10,40,6,2,1,0
2021-10-07,141.284561,1.2719720000000052,2021,10,40,7,3,1,0
2021-10-08,140.899994,-0.3845670000000041,2021,10,40,8,4,2,0
2021-10-11,140.811279,-0.08871499999997923,2021,10,41,11,0,2,0
2021-10-12,139.529449,-1.2818300000000136,2021,10,41,12,1,2,0
2021-10-13,138.937881,-0.5915679999999952,2021,10,41,13,2,2,0
2021-10-14,141.747986,2.810104999999993,2021,10,41,14,3,2,0
2021-10-15,142.812881,1.064895000000007,2021,10,41,15,4,3,0
2021-10-18,144.498901,1.686019999999985,2021,10,42,18,0,3,0
2021-10-19,146.677963,2.179062000000016,2021,10,42,19,1,3,0
2021-10-20,147.171021,0.49305799999999067,2021,10,42,20,2,3,0
2021-10-21,147.387924,0.21690300000000207,2021,10,42,21,3,3,0
2021-10-22,146.608978,-0.7789459999999906,2021,10,42,22,4,4,0
2021-10-25,146.559677,-0.04930100000001403,2021,10,43,25,0,4,0
2021-10-26,147.230179,0.670501999999999,2021,10,43,26,1,4,0
2021-10-27,146.766739,-0.4634399999999914,2021,10,43,27,2,4,0
2021-10-28,150.434692,3.6679530000000113,2021,10,43,28,3,4,0
2021-10-29,147.703445,-2.7312470000000246,2021,10,43,29,4,5,0
2021-11-01,146.875214,-0.8282309999999882,2021,11,44,1,0,1,0
2021-11-02,147.920364,1.0451500000000067,2021,11,44,2,1,1,0
2021-11-03,149.369797,1.449432999999999,2021,11,44,3,2,1,0
2021-11-04,148.847198,-0.5225990000000138,2021,11,44,4,3,1,0
2021-11-05,149.380447,0.5332490000000121,2021,11,44,5,4,1,0
2021-11-08,148.55098,-0.829466999999994,2021,11,45,8,0,2,0
2021-11-09,148.916336,0.36535599999999135,2021,11,45,9,1,2,0
2021-11-10,146.062607,-2.853728999999987,2021,11,45,10,2,2,0
2021-11-11,146.013229,-0.049378000000018574,2021,11,45,11,3,2,0
2021-11-12,148.106613,2.0933840000000146,2021,11,45,12,4,2,0
2021-11-15,148.116486,0.00987299999999891,2021,11,46,15,0,3,0
2021-11-16,149.103943,0.9874569999999778,2021,11,46,16,1,3,0
2021-11-17,151.562683,2.458740000000006,2021,11,46,17,2,3,0
2021-11-18,155.887695,4.325012000000015,2021,11,46,18,3,3,0
2021-11-19,158.534027,2.646332000000001,2021,11,46,19,4,3,0
2021-11-22,158.998154,0.46412699999999063,2021,11,47,22,0,4,0
2021-11-23,159.383224,0.3850700000000131,2021,11,47,23,1,4,0
2021-11-24,159.906586,0.5233619999999917,2021,11,47,24,2,4,0
2021-11-26,154.840973,-5.065613000000013,2021,11,47,26,4,4,0
2021-11-29,158.227936,3.3869630000000086,2021,11,48,29,0,5,0
2021-11-30,163.224365,4.996429000000006,2021,11,48,30,1,5,0
2021-12-01,162.70105,-0.5233149999999966,2021,12,48,1,2,1,0
2021-12-02,161.70372,-0.9973300000000052,2021,12,48,2,3,1,0
2021-12-03,159.807831,-1.895889000000011,2021,12,48,3,4,1,0
2021-12-06,163.244156,3.4363250000000107,2021,12,49,6,0,1,0
2021-12-07,169.030533,5.7863769999999874,2021,12,49,7,1,1,0
2021-12-08,172.881607,3.851074000000011,2021,12,49,8,2,2,0
2021-12-09,172.368103,-0.5135040000000117,2021,12,49,9,3,2,0
2021-12-10,177.196716,4.8286130000000185,2021,12,49,10,4,2,0
2021-12-13,173.533295,-3.6634209999999996,2021,12,50,13,0,2,0
2021-12-14,172.141022,-1.3922730000000172,2021,12,50,14,1,2,0
2021-12-15,177.048599,4.907577000000003,2021,12,50,15,2,3,0
2021-12-16,170.096985,-6.951614000000006,2021,12,50,16,3,3,0
2021-12-17,168.991043,-1.1059419999999989,2021,12,50,17,4,3,0
2021-12-20,167.618515,-1.3725279999999884,2021,12,51,20,0,3,0
2021-12-21,170.81781,3.1992950000000064,2021,12,51,21,1,3,0
2021-12-22,173.43454,2.61672999999999,2021,12,51,22,2,4,0
2021-12-23,174.066467,0.6319269999999904,2021,12,51,23,3,4,0
2021-12-27,178.065659,3.999192000000022,2021,12,52,27,0,4,0
2021-12-28,177.038727,-1.0269320000000164,2021,12,52,28,1,4,0
2021-12-29,177.127594,0.08886699999999337,2021,12,52,29,2,5,0
2021-12-30,175.962387,-1.165206999999981,2021,12,52,30,3,5,0
2021-12-31,175.340317,-0.6220700000000079,2021,12,52,31,4,5,0
2022-01-03,179.724548,4.384231,2022,1,1,3,0,1,0
2022-01-04,177.443573,-2.280975000000012,2022,1,1,4,1,1,0
2022-01-05,172.723572,-4.720000999999996,2022,1,1,5,2,1,0
2022-01-06,169.840256,-2.8833159999999793,2022,1,1,6,3,1,0
2022-01-07,170.008118,0.1678619999999853,2022,1,1,7,4,1,0
2022-01-10,170.027878,0.019759999999990896,2022,1,2,10,0,2,0
2022-01-11,172.881607,2.8537290000000155,2022,1,2,11,1,2,0
2022-01-12,173.325928,0.4443210000000022,2022,1,2,12,2,2,0
2022-01-13,170.027878,-3.2980500000000177,2022,1,2,13,3,2,0
2022-01-14,170.89682,0.8689420000000041,2022,1,2,14,4,2,0
2022-01-18,167.667892,-3.2289279999999962,2022,1,3,18,1,3,0
2022-01-19,164.1427,-3.525192000000004,2022,1,3,19,2,3,0
2022-01-20,162.444275,-1.698424999999986,2022,1,3,20,3,3,0
2022-01-21,160.370667,-2.0736080000000072,2022,1,3,21,4,3,0
2022-01-24,159.590607,-0.7800599999999918,2022,1,4,24,0,4,0
2022-01-25,157.773666,-1.8169410000000141,2022,1,4,25,1,4,0
2022-01-26,157.684814,-0.08885200000000282,2022,1,4,26,2,4,0
2022-01-27,157.220734,-0.4640799999999956,2022,1,4,27,3,4,0
2022-01-28,168.191238,10.970504000000005,2022,1,4,28,4,4,0
2022-01-31,172.585342,4.394103999999999,2022,1,5,31,0,5,0
2022-02-01,172.41748,-0.1678619999999853,2022,2,5,1,1,1,0
2022-02-02,173.632034,1.2145539999999926,2022,2,5,2,2,1,0
2022-02-03,170.728943,-2.9030910000000176,2022,2,5,3,3,1,0
2022-02-04,170.442245,-0.2866979999999728,2022,2,5,4,4,1,0
2022-02-07,169.720474,-0.7217710000000181,2022,2,6,7,0,1,0
2022-02-08,172.854691,3.1342170000000067,2022,2,6,8,1,2,0
2022-02-09,174.288284,1.433593000000002,2022,2,6,9,2,2,0
2022-02-10,170.175308,-4.112976000000003,2022,2,6,10,3,2,0
2022-02-11,166.734619,-3.440688999999992,2022,2,6,11,4,2,0
2022-02-14,166.971909,0.23729000000000156,2022,2,7,14,0,2,0
2022-02-15,170.837708,3.8657989999999813,2022,2,7,15,1,3,0
2022-02-16,170.600418,-0.23729000000000156,2022,2,7,16,2,3,0
2022-02-17,166.971909,-3.62850899999998,2022,2,7,17,3,3,0
2022-02-18,165.409744,-1.5621650000000216,2022,2,7,18,4,3,0
2022-02-22,162.463425,-2.9463189999999884,2022,2,8,22,1,4,0
2022-02-23,158.261444,-4.201980999999989,2022,2,8,23,2,4,0
2022-02-24,160.901276,2.639831999999984,2022,2,8,24,3,4,0
2022-02-25,162.987427,2.086151000000001,2022,2,8,25,4,4,0
2022-02-28,163.254379,0.2669520000000034,2022,2,9,28,0,4,0
2022-03-01,161.356064,-1.8983149999999966,2022,3,9,1,1,1,0
2022-03-02,164.678116,3.322051999999985,2022,3,9,2,2,1,0
2022-03-03,164.351837,-0.32627899999999954,2022,3,9,3,3,1,0
2022-03-04,161.326401,-3.025435999999985,2022,3,9,4,4,1,0
2022-03-07,157.500122,-3.8262789999999995,2022,3,10,7,0,1,0
2022-03-08,155.661148,-1.8389740000000074,2022,3,10,8,1,2,0
2022-03-09,161.108887,5.447739000000013,2022,3,10,9,2,2,0
2022-03-10,156.728928,-4.379959000000014,2022,3,10,10,3,2,0
2022-03-11,152.981766,-3.747162000000003,2022,3,10,11,4,2,0
2022-03-14,148.918198,-4.063568000000004,2022,3,11,14,0,2,0
2022-03-15,153.337677,4.419479000000024,2022,3,11,15,1,3,0
2022-03-16,157.78685,4.449172999999973,2022,3,11,16,2,3,0
2022-03-17,158.805206,1.0183560000000114,2022,3,11,17,3,3,0
2022-03-18,162.127258,3.3220520000000135,2022,3,11,18,4,3,0
2022-03-21,163.511429,1.3841709999999807,2022,3,12,21,0,3,0
2022-03-22,166.912567,3.401138000000003,2022,3,12,22,1,4,0
2022-03-23,168.286865,1.3742980000000102,2022,3,12,23,2,4,0
2022-03-24,172.103256,3.8163909999999817,2022,3,12,24,3,4,0
2022-03-25,172.745911,0.6426550000000191,2022,3,12,25,4,4,0
2022-03-28,173.615967,0.8700560000000053,2022,3,13,28,0,4,0
2022-03-29,176.938004,3.3220369999999946,2022,3,13,29,1,5,0
